id;code;first_language;ip;region;gender;age;laterality;numeros_errors;topos_errors;palabras_errors;puntuacion_time_length;puntuacion_distance;instrucciones_2_time_length;instrucciones_2_distance;topos_time_length;topos_hits;topos_distance;numeros_time_length;numeros_clicks;numeros_distance;botones4_2_time_length;botones4_2_distance;botones4_time_length;botones4_distance;instrucciones_3_time_length;instrucciones_3_distance;puntuacion_3_time_length;puntuacion_3_distance;puntuacion_2_time_length;puntuacion_2_distance;acrobatas_time_length;acrobatas_distance;resultado3_time_length;resultado3_distance;resultado2_time_length;resultado2_distance;resultado1_time_length;resultado1_distance;botones4_3_time_length;botones4_3_distance;instrucciones_1_time_length;instrucciones_1_distance;palabras_time_length;palabras_distance;palabras_key_ups;resultado4_time_length;resultado4_distance;puntuacion_4_time_length;puntuacion_4_distance;botones4_4_time_length;botones4_4_distance;botones4_5_time_length;botones4_5_distance
1205;C2SD;en;141.163.96.242;GB;MAN;35;RIGHT;0;1;2;1983;263.0;8587;270.0;14490;11;4305.0;36385;20;11250.0;1507;341.0;4886;239.0;3947;266.0;2608;42.0;1168;89.0;4594;223.0;3270;10.0;11179;42.0;-;-;1180;192.0;16112;344.0;13983;0.0;23;5167;8.0;-;-;-;-;-;-
1206;UNKNOWN;en;156.35.225.25;ES;MAN;21;RIGHT;1;1;9;1471;205.0;3025;225.0;14509;11;5750.0;22437;21;11932.0;536;100.0;1966;319.0;2492;49.0;1037;16.0;862;263.0;7037;1698.0;1900;45.0;60315;164.0;-;-;6346;732.0;326071;559.0;5730;0.0;30;1817;18.0;-;-;-;-;-;-
1207;C2SD;en;141.163.96.242;GB;MAN;32;RIGHT;0;1;3;1019;81.0;4835;974.0;14535;11;4586.0;24601;20;9453.0;1290;236.0;2622;458.0;4526;167.0;-;-;2681;68.0;5854;369.0;1775;48.0;5956;75.0;-;-;917;148.0;7734;707.0;1444;0.0;24;4200;7.0;-;-;-;-;-;-
1208;C2SD;es;95.16.169.160;ES;MAN;22;RIGHT;0;3;6;2093;276.0;5499;495.0;20101;9;6428.0;30088;20;12973.0;1819;274.0;2881;355.0;5324;272.0;3512;115.0;1727;208.0;8372;1560.0;2390;82.0;19196;287.0;4962;0.0;2278;853.0;6369;382.0;10740;0.0;29;2080;553.0;-;-;-;-;-;-
1209;UNKNOWN;es;156.35.225.76;ES;WOMAN;20;RIGHT;0;7;1;1186;291.0;2331;375.0;25722;5;4975.0;28849;20;10420.0;1660;335.0;1380;347.0;1919;227.0;1676;135.0;1145;14.0;4107;698.0;1235;0.0;2269;127.0;7002;0.0;1322;438.0;4019;620.0;7725;0.0;24;902;0.0;-;-;-;-;-;-
1210;UNKNOWN;es;85.61.81.231;ES;MAN;24;LEFT;0;0;1;8747;320.0;5549;769.0;15495;12;5549.0;20616;20;15027.0;1350;320.0;2726;184.0;9441;745.0;1526;54.0;2291;206.0;9936;1295.0;3837;55.0;6230;533.0;3458;0.0;1233;383.0;10984;1103.0;3710;0.0;24;2375;180.0;-;-;-;-;-;-
1211;UNKNOWN;es;85.61.81.231;ES;MAN;24;LEFT;2;0;4;2276;376.0;9412;553.0;14532;12;5784.0;23483;22;20358.0;1039;390.0;1919;221.0;7811;1103.0;-;-;3882;288.0;8589;519.0;2272;187.0;1788;429.0;3049;0.0;7003;635.0;1671;109.0;1128;0.0;27;1229;0.0;-;-;-;-;-;-
1212;C2SD;es;79.157.180.11;ES;MAN;42;RIGHT;0;10;0;1696;0.0;2918;0.0;17335;2;1435.0;27905;20;4933.0;1914;0.0;2039;0.0;2321;0.0;1565;0.0;1377;0.0;12537;0.0;2155;0.0;2618;0.0;-;-;2048;0.0;7332;0.0;14422;0.0;23;2294;0.0;-;-;-;-;-;-
1214;C2SD;es;156.35.81.55;ES;MAN;39;LEFT;0;0;-1;715;280.0;1770;288.0;14505;12;4654.0;31727;20;7995.0;1085;461.0;1199;413.0;1192;112.0;-;-;1654;355.0;4891;440.0;1557;191.0;5454;354.0;3199;0.0;1170;330.0;1530;170.0;3771;0.0;22;1319;0.0;-;-;-;-;-;-
1215;C2SD;ast;128.141.72.97;CH;MAN;30;RIGHT;0;2;2;1344;221.0;3968;875.0;14499;10;4023.0;24638;20;7915.0;1638;310.0;2850;280.0;5143;287.0;-;-;1686;71.0;13613;505.0;3073;277.0;8353;933.0;3271;0.0;1290;236.0;5182;164.0;3120;0.0;23;5597;13.0;-;-;-;-;-;-
1217;C2SD;es;212.89.13.153;ES;MAN;41;LEFT;1;1;9;1189;44.0;2576;132.0;14601;11;4878.0;29478;21;11384.0;1382;270.0;1774;147.0;1639;68.0;-;-;1625;133.0;5189;453.0;1913;417.0;5777;198.0;-;-;1190;658.0;5911;433.0;4378;0.0;32;1471;31.0;-;-;-;-;-;-
1218;C2SD;es;91.126.221.67;ES;WOMAN;38;RIGHT;7;5;3;1904;370.0;4536;1278.0;15155;7;19210.0;34170;27;20959.0;1145;672.0;2343;1469.0;1599;513.0;2180;197.0;963;101.0;14522;4391.0;1869;117.0;24855;4969.0;-;-;1041;306.0;12640;2935.0;4813;0.0;26;1716;4.0;-;-;-;-;-;-
1219;C2SD;es;77.225.20.45;ES;WOMAN;37;RIGHT;0;7;0;17606;11.0;8257;0.0;33966;5;3038.0;38791;20;5696.0;3597;0.0;4357;0.0;8135;0.0;-;-;5448;0.0;101551;8283.0;3066;0.0;4670;252.0;-;-;2571;0.0;28107;274.0;24427;0.0;23;2398;0.0;-;-;-;-;-;-
1220;C2SD;es;81.61.30.15;ES;WOMAN;18;RIGHT;1;8;4;1536;0.0;4474;0.0;16150;4;2760.0;42255;21;6558.0;1740;0.0;7158;0.0;-;-;1545;0.0;1685;0.0;10128;52.0;3215;0.0;388;0.0;3575;0.0;1653;0.0;9182;64.0;14787;0.0;27;3231;0.0;-;-;-;-;-;-
1223;C2SD;es;62.43.223.104;ES;WOMAN;37;RIGHT;0;7;1;1783;215.0;6835;386.0;16180;5;5020.0;26334;20;9166.0;1814;308.0;5200;575.0;6291;128.0;1839;12.0;1186;96.0;13534;491.0;2378;30.0;3552;493.0;3226;0.0;1458;326.0;12959;1172.0;1562;0.0;24;2337;1.0;-;-;-;-;-;-
1224;C2SD;es;212.89.6.121;ES;MAN;29;RIGHT;0;2;1;1240;148.0;3774;216.0;14408;10;5886.0;25621;20;12038.0;1859;368.0;1725;368.0;1886;397.0;1612;33.0;754;170.0;7084;1134.0;2223;378.0;9108;426.0;2451;0.0;1077;157.0;4910;1048.0;4919;0.0;24;2476;714.0;-;-;-;-;-;-
1225;C2SD;es;85.152.179.121;ES;MAN;41;RIGHT;0;5;2;1561;301.0;5929;859.0;15247;7;3537.0;26181;20;8407.0;1640;270.0;2207;251.0;3108;319.0;1748;17.0;1378;172.0;5661;331.0;3090;223.0;11459;196.0;3671;0.0;1405;238.0;7288;27.0;5883;0.0;25;3229;22.0;-;-;-;-;-;-
1226;C2SD;es;156.35.159.64;ES;WOMAN;58;RIGHT;0;1;0;2588;100.0;5182;236.0;14663;11;4646.0;30654;20;11857.0;1580;262.0;2373;643.0;4267;143.0;1705;8.0;1051;13.0;5884;163.0;2716;232.0;10770;105.0;2973;0.0;1178;313.0;6336;7.0;8435;0.0;23;2113;392.0;-;-;-;-;-;-
1228;C2SD;es;90.27.124.251;FR;MAN;34;RIGHT;0;3;0;1700;273.0;7803;273.0;16045;9;4950.0;35300;20;8444.0;1591;223.0;3038;215.0;6642;137.0;-;-;2267;55.0;10933;281.0;2881;113.0;5511;42.0;2980;0.0;1305;257.0;17999;788.0;12889;0.0;23;3042;18.0;-;-;-;-;-;-
1229;C2SD;es;80.174.106.211;ES;MAN;27;RIGHT;1;1;0;1706;54.0;6608;559.0;21944;11;4920.0;20555;21;9580.0;1196;219.0;2542;608.0;101027;1135.0;1753;3.0;884;127.0;13029;463.0;1704;57.0;6453;199.0;11640;0.0;986;296.0;40042;906.0;5564;0.0;23;1576;11.0;-;-;-;-;-;-
1230;C2SD;es;83.59.29.167;ES;MAN;40;RIGHT;0;7;0;2217;0.0;7870;0.0;15008;5;619.0;31041;20;5673.0;2999;437.0;4968;0.0;6161;0.0;1726;0.0;1841;0.0;11003;0.0;2416;0.0;6187;0.0;-;-;-;-;10848;0.0;19120;0.0;23;2072;0.0;-;-;-;-;-;-
1231;C2SD;es;85.152.192.66;ES;WOMAN;32;RIGHT;1;5;8;1215;194.0;3284;358.0;15731;7;7233.0;25440;21;10081.0;1732;669.0;2081;387.0;6360;942.0;2268;11.0;959;148.0;6461;521.0;4026;225.0;10606;868.0;3841;0.0;1468;384.0;13292;1427.0;1662;0.0;31;2657;0.0;-;-;-;-;-;-
1234;C2SD;en;194.70.64.250;GB;MAN;39;RIGHT;0;6;2;1126;366.0;3812;313.0;15606;6;6472.0;28814;20;9645.0;1351;131.0;3262;739.0;2492;326.0;-;-;1480;292.0;6246;464.0;2629;429.0;4097;330.0;3464;0.0;1404;387.0;11106;998.0;9588;0.0;23;2551;0.0;-;-;-;-;-;-
1235;C2SD;es;93.156.228.185;ES;MAN;39;RIGHT;1;1;2;4001;245.0;8902;798.0;14586;11;4435.0;23344;21;8888.0;1811;238.0;2496;199.0;12107;38.0;-;-;3021;219.0;9239;407.0;2987;366.0;4984;161.0;-;-;1651;247.0;16840;717.0;5460;0.0;25;1703;0.0;-;-;-;-;-;-
1238;C2SD;en;86.148.45.75;GB;MAN;29;RIGHT;1;10;5;2317;460.0;4373;390.0;15470;2;8203.0;33671;21;16339.0;2029;287.0;2997;1189.0;1603;459.0;2106;22.0;1056;264.0;12876;400.0;3146;397.0;2877;310.0;4908;0.0;2071;501.0;6912;525.0;5389;0.0;26;2004;698.0;-;-;-;-;-;-
1239;C2SD;es;84.30.72.71;NL;MAN;28;RIGHT;1;1;1;1477;297.0;4675;391.0;14481;11;6304.0;20187;21;10206.0;3172;256.0;3963;264.0;5249;205.0;1741;193.0;1053;127.0;11402;857.0;2079;239.0;4124;85.0;3548;0.0;1735;363.0;102474;56.0;1407;0.0;24;2255;390.0;-;-;-;-;-;-
1246;C2SD;es;77.225.121.40;ES;WOMAN;42;RIGHT;3;11;2;2074;0.0;11011;0.0;15602;1;610.0;27890;23;11658.0;1812;0.0;2248;0.0;7196;250.0;1660;0.0;1741;0.0;7106;0.0;2525;0.0;2839;0.0;-;-;3139;0.0;7507;0.0;17816;0.0;25;1842;0.0;-;-;-;-;-;-
1249;C2SD;es;73.162.31.12;US;MAN;31;RIGHT;1;2;-3;1529;41.0;8009;301.0;15100;10;4240.0;25405;21;11855.0;4086;1864.0;5944;1035.0;6978;451.0;3391;219.0;813;91.0;7909;593.0;2283;385.0;7727;395.0;4479;0.0;1424;365.0;7637;368.0;4556;0.0;20;2890;147.0;-;-;-;-;-;-
1250;C2SD;es;73.162.31.12;US;MAN;30;RIGHT;0;0;-2;1567;49.0;1805;402.0;14238;12;5391.0;20544;20;9160.0;1699;335.0;2766;1310.0;2783;255.0;1638;4.0;706;79.0;7665;870.0;1800;392.0;11469;530.0;3057;0.0;1042;232.0;1355;25.0;2053;0.0;21;1774;93.0;-;-;-;-;-;-
1251;C2SD;es;213.129.168.85;ES;MAN;38;RIGHT;0;1;5;1691;88.0;6082;62.0;14847;11;5752.0;23936;20;10153.0;1490;291.0;2681;373.0;5426;83.0;2238;33.0;1112;109.0;8807;346.0;2359;330.0;8510;208.0;4049;0.0;1696;202.0;8925;651.0;6165;0.0;28;2393;380.0;-;-;-;-;-;-
1252;C2SD;es;37.11.177.120;ES;MAN;21;LEFT;0;2;2;1089;493.0;4729;378.0;14469;10;6605.0;23512;20;14051.0;2079;235.0;1723;341.0;1557;174.0;-;-;1692;84.0;10168;427.0;1686;14.0;2525;205.0;-;-;1120;621.0;6794;849.0;2223;0.0;25;1714;19.0;-;-;-;-;-;-
1256;UNKNOWN;pt;177.5.194.135;BR;MAN;21;RIGHT;0;9;3;3960;341.0;13849;341.0;17339;3;3351.0;43411;20;8481.0;2669;452.0;6079;517.0;13902;58.0;7739;55.0;2889;24.0;19819;380.0;3150;45.0;15628;303.0;5119;0.0;2371;286.0;15163;920.0;5789;0.0;24;3345;95.0;-;-;-;-;-;-
1257;UNKNOWN;pt;177.5.194.135;BR;MAN;14;RIGHT;0;6;3;1743;99.0;4849;162.0;18004;6;4777.0;43043;20;10047.0;1529;158.0;2127;523.0;6491;120.0;2374;28.0;1363;70.0;6174;291.0;3009;181.0;19687;662.0;4259;0.0;1453;159.0;6881;158.0;6669;0.0;24;3951;103.0;-;-;-;-;-;-
1258;C2FD;en;155.57.155.200;;MAN;23;RIGHT;0;3;0;1605;216.0;9809;209.0;18084;9;4967.0;29145;20;12875.0;1570;167.0;3301;296.0;4939;638.0;2143;4.0;717;24.0;17287;1546.0;2278;898.0;10678;281.0;9131;0.0;1859;668.0;8982;164.0;8605;0.0;21;3200;16.0;-;-;-;-;-;-
1259;UNKNOWN;es;83.97.184.130;ES;WOMAN;18;RIGHT;0;7;8;2890;113.0;8491;407.0;15425;5;7058.0;30655;20;11672.0;1813;522.0;2813;286.0;6274;1332.0;-;-;3851;414.0;16836;1059.0;2708;3.0;4596;305.0;3391;0.0;1481;332.0;9971;650.0;7292;0.0;31;1841;0.0;-;-;-;-;-;-
1260;C2FD;en;81.9.235.116;ES;MAN;34;RIGHT;0;6;6;1139;172.0;1513;137.0;16127;6;3585.0;38556;20;13473.0;1648;314.0;1354;219.0;1661;183.0;2831;157.0;1151;328.0;2256;515.0;4830;969.0;9076;1498.0;1761;0.0;1421;234.0;9319;1802.0;5427;0.0;27;4687;666.0;-;-;-;-;-;-
1262;C2SD;en;161.53.24.156;HR;MAN;43;RIGHT;0;0;0;1505;168.0;5520;600.0;14545;12;4964.0;23009;20;11280.0;1483;272.0;2455;352.0;4367;569.0;2055;206.0;953;59.0;13588;3165.0;2136;457.0;8960;269.0;3714;0.0;1409;677.0;7631;2533.0;2191;0.0;21;2101;894.0;-;-;-;-;-;-
1263;UNKNOWN;hr;161.53.24.155;HR;WOMAN;45;RIGHT;3;5;0;1876;187.0;6408;978.0;15582;7;4510.0;33637;23;10974.0;1961;239.0;7737;634.0;7983;313.0;2367;45.0;1277;100.0;13994;884.0;8464;283.0;14759;901.0;3352;0.0;2265;616.0;19030;1147.0;5824;0.0;21;4561;311.0;-;-;-;-;-;-
1264;UNKNOWN;hr;161.53.19.126;HR;MAN;27;RIGHT;0;3;-1;2264;289.0;6952;515.0;15954;9;5029.0;25131;20;8388.0;3190;420.0;5279;296.0;6127;253.0;-;-;2042;47.0;24106;381.0;2493;155.0;9794;261.0;2826;0.0;1542;206.0;9170;1094.0;2512;0.0;20;3035;0.0;-;-;-;-;-;-
1266;UNKNOWN;hr;161.53.19.189;HR;MAN;30;RIGHT;0;0;-1;1189;164.0;3237;362.0;14282;12;4896.0;32695;20;20082.0;1596;331.0;1941;286.0;4668;293.0;2373;62.0;1809;30.0;5465;1055.0;2434;136.0;9459;383.0;-;-;1196;208.0;1552;7.0;11680;0.0;20;5774;41.0;-;-;-;-;-;-
1267;UNKNOWN;en;161.53.19.189;HR;MAN;30;RIGHT;1;0;-1;681;148.0;1725;212.0;15183;12;4994.0;27632;21;15194.0;1918;389.0;1518;363.0;2015;291.0;-;-;2007;62.0;8360;429.0;3234;126.0;2817;112.0;444;0.0;1927;680.0;2646;247.0;1347;0.0;20;15326;648.0;-;-;-;-;-;-
1269;UNKNOWN;hr;161.53.19.189;HR;MAN;30;RIGHT;0;0;0;762;188.0;1528;361.0;14282;12;5616.0;22681;20;13827.0;1288;249.0;2813;399.0;1501;279.0;-;-;2020;239.0;3474;222.0;15814;693.0;2152;204.0;-;-;1250;252.0;1558;105.0;722;0.0;21;1358;20.0;-;-;-;-;-;-
1271;UNKNOWN;hr;161.53.19.189;HR;MAN;44;LEFT;121;6;27;902;167.0;1314;225.0;15924;6;2712.0;38013;141;15092.0;874;453.0;1900;146.0;4196;349.0;-;-;1744;58.0;7148;344.0;23987;489.0;4753;126.0;-;-;1294;150.0;1649;105.0;12741;0.0;48;579;33.0;-;-;-;-;-;-
1273;UNKNOWN;hr;161.53.24.155;HR;WOMAN;19;RIGHT;0;4;-1;1350;273.0;4598;289.0;15770;8;3844.0;31223;20;9633.0;1958;244.0;3056;407.0;3666;323.0;3277;50.0;1499;43.0;9326;1139.0;4796;54.0;7439;552.0;2910;0.0;1678;274.0;1972;239.0;2002;0.0;20;1874;4.0;-;-;-;-;-;-
1275;UNKNOWN;en;95.178.170.230;HR;WOMAN;47;RIGHT;0;6;0;1414;194.0;8424;302.0;16025;6;3787.0;63294;20;12714.0;1688;190.0;5370;484.0;9657;146.0;3344;4.0;1260;40.0;8522;811.0;3205;130.0;24014;212.0;-;-;1738;543.0;10191;591.0;2040;0.0;21;1928;0.0;-;-;-;-;-;-
1276;UNKNOWN;en;88.207.100.13;HR;MAN;54;RIGHT;0;3;1;1319;267.0;6480;530.0;14739;9;4186.0;33471;20;8669.0;2182;345.0;3189;351.0;5899;301.0;-;-;3444;177.0;11755;386.0;2681;643.0;10588;375.0;3528;0.0;1477;291.0;9134;1772.0;1539;0.0;22;3016;150.0;-;-;-;-;-;-
1277;UNKNOWN;en;217.68.82.51;HR;WOMAN;47;RIGHT;0;1;3;1065;99.0;3301;303.0;15963;11;7674.0;30380;20;11998.0;1103;317.0;1223;269.0;4435;221.0;-;-;1735;78.0;9269;594.0;1854;127.0;3227;17.0;2954;0.0;1341;318.0;4105;34.0;1979;0.0;24;2698;0.0;-;-;-;-;-;-
1282;C2SD;en;213.147.114.6;HR;MAN;54;RIGHT;0;2;0;1224;165.0;3770;1273.0;17906;10;4800.0;33070;20;10454.0;2287;455.0;2337;789.0;6349;153.0;-;-;2771;157.0;6730;833.0;2066;83.0;2116;243.0;3055;0.0;2152;567.0;3952;260.0;4104;0.0;21;3771;17.0;-;-;-;-;-;-
1283;C2SD;en;88.207.100.255;HR;WOMAN;49;RIGHT;0;2;5;1566;188.0;3487;201.0;16153;10;6771.0;27954;20;9281.0;6606;2085.0;1291;417.0;3046;2868.0;-;-;2739;182.0;7183;581.0;1947;106.0;1691;156.0;1882;0.0;3276;365.0;3731;412.0;3453;0.0;26;4689;119.0;-;-;-;-;-;-
1285;prueba;es;83.97.180.224;ES;MAN;31;RIGHT;0;0;10;845;273.0;1297;139.0;16585;12;3257.0;20344;20;7088.0;1087;235.0;1133;270.0;1361;249.0;1466;7.0;914;103.0;3070;461.0;1412;175.0;5414;361.0;-;-;1018;256.0;1776;445.0;10198;0.0;33;1708;75.0;-;-;-;-;-;-
1286;ahora;es;83.97.180.224;ES;MAN;31;RIGHT;0;0;6;763;253.0;1219;191.0;14370;12;3866.0;24029;20;8170.0;900;197.0;1113;222.0;1013;191.0;1322;134.0;869;95.0;3241;382.0;1402;10.0;2551;218.0;-;-;813;143.0;2940;78.0;7786;0.0;29;967;0.0;-;-;-;-;-;-
1287;C2SD;hr;161.53.24.156;HR;MAN;43;RIGHT;0;0;10;829;76.0;1386;249.0;14612;12;4844.0;25708;20;12329.0;1299;335.0;1566;745.0;1768;216.0;-;-;2187;266.0;10403;1752.0;1500;475.0;1715;79.0;3170;0.0;1171;682.0;2085;1253.0;1344;0.0;31;1500;404.0;-;-;-;-;-;-
1289;C2SD;en;161.53.24.1;HR;MAN;21;RIGHT;1;0;-1;3451;389.0;6682;163.0;14567;12;4835.0;29013;21;13422.0;5487;1541.0;6546;308.0;3918;313.0;1685;6.0;1088;6.0;16084;694.0;17603;393.0;3663;89.0;3365;0.0;1474;305.0;12041;157.0;2697;0.0;20;2242;103.0;-;-;-;-;-;-
1290;C2SD;en;161.53.24.1;HR;MAN;25;RIGHT;0;1;22;2751;52.0;2893;690.0;14345;11;6781.0;24040;20;13247.0;2095;651.0;1935;437.0;5762;700.0;2080;0.0;682;65.0;11201;2278.0;2702;192.0;16364;481.0;3305;0.0;954;614.0;17677;431.0;3673;0.0;43;2745;714.0;-;-;-;-;-;-
1293;C2SD;en;161.53.24.1;HR;WOMAN;21;RIGHT;0;6;0;1982;25.0;2389;324.0;15953;6;3654.0;34538;20;10846.0;1219;165.0;15181;767.0;1467;417.0;1919;8.0;1142;30.0;14439;3595.0;2177;52.0;6874;380.0;3268;0.0;1277;281.0;8318;816.0;2075;0.0;21;1564;250.0;-;-;-;-;-;-
1294;C2SD;en;161.53.24.1;HR;MAN;43;LEFT;0;1;0;1004;39.0;1090;446.0;14716;11;5959.0;75439;20;14908.0;941;680.0;1100;772.0;1151;243.0;3487;369.0;699;66.0;9715;3438.0;1808;152.0;1806;578.0;3524;0.0;1085;1165.0;3094;429.0;1273;0.0;21;1194;192.0;-;-;-;-;-;-
1303;C2SD;en;161.53.24.1;HR;WOMAN;18;RIGHT;1;0;5;849;130.0;1125;141.0;14386;12;6613.0;23324;21;10848.0;1154;296.0;984;392.0;1186;229.0;1437;7.0;808;54.0;8422;267.0;2059;0.0;433;28.0;3402;0.0;994;341.0;1462;33.0;1860;0.0;26;6304;0.0;-;-;-;-;-;-
1305;C2SD;en;89.201.251.84;HR;MAN;41;RIGHT;0;5;4;2424;198.0;2241;95.0;16319;7;5003.0;23811;20;9936.0;1600;215.0;1272;281.0;1701;81.0;2883;229.0;1380;11.0;6659;1008.0;1519;239.0;6103;202.0;-;-;1055;402.0;2107;226.0;1675;0.0;25;1693;181.0;-;-;-;-;-;-
1306;C2SD;en;161.53.24.178;HR;MAN;30;RIGHT;0;0;10;2241;330.0;5262;477.0;14583;12;4298.0;20722;20;8016.0;1421;328.0;2810;339.0;4504;911.0;-;-;2285;153.0;12068;925.0;1787;181.0;6879;272.0;3430;0.0;1300;458.0;14284;680.0;4679;0.0;31;2499;0.0;-;-;-;-;-;-
1308;PAK1;en;121.52.153.100;PK;MAN;36;LEFT;0;5;4;1037;34.0;1599;105.0;15717;7;4072.0;48178;20;16683.0;1084;129.0;1377;440.0;2566;260.0;-;-;2207;232.0;6248;785.0;1918;418.0;4756;54.0;-;-;998;177.0;1270;88.0;10909;0.0;25;3003;422.0;-;-;-;-;-;-
1310;PAK1;en;182.186.229.173;PK;MAN;35;RIGHT;0;12;12;981;14.0;1093;335.0;-;-;-;26452;20;13213.0;743;185.0;1782;262.0;-;-;-;-;2360;61.0;12055;2087.0;1495;99.0;9786;744.0;2041;0.0;-;-;1190;301.0;4351;0.0;33;2203;79.0;-;-;-;-;-;-
1311;PAK1;en;121.52.152.25;PK;MAN;35;LEFT;0;3;1;1068;199.0;2695;553.0;16445;9;5660.0;51727;20;19895.0;2445;225.0;1191;171.0;1684;72.0;-;-;4423;395.0;14616;4759.0;1647;116.0;10674;1336.0;4669;0.0;1207;759.0;3101;3.0;2612;0.0;22;4006;130.0;-;-;-;-;-;-
1314;PAK1;en;121.52.153.100;PK;MAN;36;LEFT;1;2;2;900;15.0;1788;138.0;15808;10;5939.0;40153;21;15453.0;1089;293.0;793;214.0;1615;78.0;1290;51.0;807;126.0;8504;2312.0;1883;627.0;4388;807.0;3257;0.0;1210;237.0;8187;694.0;1745;0.0;23;3210;298.0;-;-;-;-;-;-
1315;PAK1;en;121.52.153.100;PK;MAN;34;RIGHT;0;1;0;1445;49.0;2647;230.0;16233;11;6218.0;37204;20;13964.0;941;238.0;853;219.0;2106;331.0;1356;40.0;815;262.0;7453;504.0;3222;290.0;4731;202.0;6287;0.0;1211;698.0;2697;51.0;2228;0.0;21;4824;1289.0;-;-;-;-;-;-
1316;UNKNOWN;en;161.53.24.1;HR;WOMAN;20;RIGHT;2;1;0;1667;116.0;4697;269.0;14696;11;5201.0;31841;22;11239.0;2374;281.0;3864;997.0;5921;310.0;1527;6.0;951;116.0;7565;366.0;1624;315.0;5010;98.0;2497;0.0;1136;365.0;4568;668.0;4941;0.0;21;2517;1.0;-;-;-;-;-;-
1317;UNKNOWN;en;161.53.24.1;HR;WOMAN;19;RIGHT;1;3;0;1341;249.0;6215;303.0;15707;9;7352.0;42392;21;11177.0;1100;294.0;3368;240.0;5103;264.0;1551;35.0;1064;21.0;6213;878.0;1517;174.0;32584;683.0;-;-;1007;352.0;3973;813.0;4478;0.0;21;2616;0.0;-;-;-;-;-;-
1319;UNKNOWN;en;161.53.24.1;HR;MAN;22;LEFT;0;0;5;7663;421.0;2139;303.0;14094;12;6295.0;26003;20;14378.0;2223;716.0;1941;443.0;1254;218.0;1691;24.0;1501;34.0;10772;3335.0;2805;245.0;5628;235.0;3366;0.0;1063;502.0;4639;1864.0;6276;0.0;26;4127;1045.0;-;-;-;-;-;-
1320;UNKNOWN;en;161.53.24.1;HR;MAN;19;RIGHT;0;3;5;2230;226.0;5157;474.0;15822;9;7659.0;26565;20;12565.0;1389;344.0;7235;2425.0;6549;144.0;1473;11.0;679;223.0;13896;2400.0;3555;112.0;3431;107.0;3280;0.0;1753;991.0;8980;1568.0;2490;0.0;26;2692;287.0;-;-;-;-;-;-
1321;UNKNOWN;en;161.53.24.1;HR;MAN;19;RIGHT;3;2;31;2874;317.0;2621;219.0;15452;10;5128.0;53358;23;15013.0;2785;692.0;4305;209.0;7687;1212.0;2680;4.0;1028;134.0;10143;594.0;6247;21.0;6862;325.0;3447;0.0;1750;252.0;12881;970.0;1635;0.0;52;4332;24.0;-;-;-;-;-;-
1322;UNKNOWN;en;161.53.24.1;HR;MAN;18;LEFT;1;1;8;1309;211.0;4044;290.0;14356;11;4585.0;39396;21;13666.0;2487;646.0;6098;1208.0;2705;317.0;2804;69.0;952;144.0;13923;2087.0;1585;0.0;29929;1513.0;3356;0.0;1231;181.0;10062;656.0;4138;0.0;29;10123;4849.0;-;-;-;-;-;-
1323;UNKNOWN;en;161.53.24.1;HR;MAN;20;LEFT;0;1;5;7224;229.0;9701;260.0;14364;11;5090.0;19954;20;8057.0;1364;303.0;3425;354.0;5253;51.0;1543;71.0;1205;113.0;10515;574.0;2547;110.0;4933;21.0;2786;0.0;1636;468.0;5228;225.0;4805;0.0;26;4785;365.0;-;-;-;-;-;-
1325;C2SD;en;161.53.24.1;HR;WOMAN;20;LEFT;0;5;3;1082;184.0;3951;182.0;15646;7;4339.0;23686;20;10233.0;1476;270.0;2287;107.0;1368;352.0;1621;37.0;1203;119.0;16645;3253.0;1899;223.0;7960;55.0;3018;0.0;970;117.0;2699;144.0;3660;0.0;24;1827;79.0;-;-;-;-;-;-
1326;UNKNOWN;en;161.53.24.1;HR;MAN;19;RIGHT;2;7;6;1969;342.0;4049;1170.0;15546;5;4551.0;46345;22;12124.0;1539;352.0;2557;567.0;3884;745.0;2216;324.0;1324;42.0;13394;1824.0;2922;195.0;10896;225.0;4447;0.0;1395;354.0;5433;492.0;146;0.0;27;2743;354.0;-;-;-;-;-;-
1328;UNKNOWN;en;161.53.24.1;HR;MAN;20;RIGHT;0;2;2;1192;136.0;2720;214.0;14648;10;5852.0;27401;20;13477.0;1521;495.0;2512;890.0;1562;243.0;1659;10.0;748;7.0;9312;1517.0;6310;310.0;6334;419.0;3301;0.0;1169;522.0;2975;346.0;15265;0.0;23;2470;34.0;-;-;-;-;-;-
1330;c2sd;en;161.53.24.1;HR;MAN;19;RIGHT;0;1;2;867;103.0;1760;236.0;14221;11;5614.0;18523;20;8924.0;1275;236.0;2216;382.0;1357;81.0;1501;83.0;807;18.0;12380;844.0;1791;64.0;37754;192.0;3221;0.0;1766;540.0;2426;110.0;3661;0.0;23;1433;4.0;-;-;-;-;-;-
1332;C2SD;en;161.53.24.1;HR;WOMAN;19;RIGHT;0;1;5;3102;287.0;5736;1052.0;14726;11;4650.0;31534;20;11025.0;1175;307.0;3741;1857.0;2276;406.0;2043;37.0;909;110.0;14109;2572.0;1561;262.0;12062;1827.0;3327;0.0;1735;1250.0;5452;737.0;16141;0.0;26;4397;861.0;-;-;-;-;-;-
